0,Year,Month,Day,Hour,Minute,Second,Station,Date(Local_Day),MSLPress(hPa),PET(mm),Rain(mm),RH(%),SoilM(mm),TempEarth10cm(C),Radn(MJ/m2),Tmax(C),Tmin(C),VapPress(hPa),WindSpeed(mps),,,,,
,2017,9,12,9,0,0,30914,20170912,1007.7,1.8,2.1,83,0,9.3,13.5,15.1,4,10.3,3.9,,12/09/2017,12:00:00 AM,0.3,"140 (140), calc"
,2017,9,13,9,0,0,30914,20170913,1011.9,2.1,4.4,84,2.6,10.9,13.2,17.1,8.2,11.9,3.9,,13/09/2017,12:00:00 AM,5.6,"140 (140), calc"
,2017,9,14,9,0,0,30914,20170914,1013.9,1.6,1.4,83,0,13,7.8,19,12.1,15.1,4.6,,14/09/2017,12:00:00 AM,6,"140 (140), calc"
,2017,9,15,9,0,0,30914,20170915,1017,2.9,2.6,87,-0.2,13.5,18.1,19.6,12.2,15,3.9,,15/09/2017,12:00:00 AM,0.8,"140 (140), calc"
,2017,9,16,9,0,0,30914,20170916,1009.7,2.5,3.9,79,0.5,13.8,14.2,16.7,11.4,12.5,5.1,,16/09/2017,12:00:00 AM,4.8,"140 (140), calc"
,2017,9,17,9,0,0,30914,20170917,1017.4,1.9,8.5,89,9.1,11.7,12.3,17.4,6.9,12.2,3.5,,17/09/2017,12:00:00 AM,10.4,"140 (140), calc"
,2017,9,18,9,0,0,30914,20170918,1007.3,1.9,12.3,84,8.8,11.9,11.6,13.8,8.4,10.6,3.7,,18/09/2017,12:00:00 AM,12.4,"140 (140), calc"
,2017,9,19,9,0,0,30914,20170919,1007.8,2.6,1.7,85,0.6,11.2,16.1,17.2,6.5,10.4,2,,19/09/2017,12:00:00 AM,0.2,"140 (140), calc"
,2017,9,20,9,0,0,30914,20170920,1013.3,2.3,0,93,-1.7,11,16.8,18.5,4.4,11.2,1.2,,20/09/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,9,21,9,0,0,30914,20170921,1010.2,1.4,4,94,0.4,12.4,9.1,16.9,8.7,13.3,2.1,,21/09/2017,12:00:00 AM,9.2,"140 (140), calc"
,2017,9,22,9,0,0,30914,20170922,1006.1,1.9,1.4,92,-1.3,11.5,15.4,16.7,6.2,11.8,2.5,,22/09/2017,12:00:00 AM,0,"140 (140), calc"
,2017,9,23,9,0,0,30914,20170923,1014.7,2.9,0,82,-3.4,11.9,14.8,19.2,5.8,11.5,2.4,,23/09/2017,12:00:00 AM,0,"140 (140), calc"
,2017,9,24,9,0,0,30914,20170924,1018.6,2.1,0,81,-5.3,12.6,10.8,17.9,8.9,12.5,2.5,,24/09/2017,12:00:00 AM,0,"140 (140), calc"
,2017,9,25,9,0,0,30914,20170925,1018.8,2,0,80,-7.3,13.9,9.6,18.1,11.7,13.4,3.3,,25/09/2017,12:00:00 AM,0,"140 (140), calc"
,2017,9,26,9,0,0,30914,20170926,1012.4,1.8,6.5,82,-0.5,14.5,5.8,18.8,14,15.4,5.2,,26/09/2017,12:00:00 AM,12.5,"140 (140), calc"
,2017,9,27,9,0,0,30914,20170927,1010.9,2,1.7,93,-2.8,14.3,12.9,18.8,12.7,14.7,1.7,,27/09/2017,12:00:00 AM,3.7,"140 (140), calc"
,2017,9,28,9,0,0,30914,20170928,1012.3,2.1,2.8,90,-1.7,13.9,11.4,18.7,10.9,13.1,1.5,,28/09/2017,12:00:00 AM,0.8,"140 (140), calc"
,2017,9,29,9,0,0,30914,20170929,1011.3,1.6,0,91,-3.1,13.1,10.4,16.5,9.1,12.6,2,,29/09/2017,12:00:00 AM,0.2,"140 (140), calc"
,2017,9,30,9,0,0,30914,20170930,1005.8,2.6,0,90,-3.5,13.2,16,18.3,6.8,12.6,2.5,,30/09/2017,12:00:00 AM,0.4,"140 (140), calc"
,2017,10,1,9,0,0,30914,20171001,996.1,1.7,7.8,87,0.6,12.8,7.9,15.7,8.9,11.6,3.8,,1/10/2017,12:00:00 AM,6.9,"140 (140), calc"
,2017,10,2,9,0,0,30914,20171002,1006.1,2.6,5.4,77,2.6,12.3,12.8,16.5,8.6,11.5,5.6,,2/10/2017,12:00:00 AM,8,"140 (140), calc"
,2017,10,3,9,0,0,30914,20171003,1020.7,2.9,0,79,-4.1,13.2,15.3,18,11.3,12.7,3.8,,3/10/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,10,4,9,0,0,30914,20171004,1022.9,3.3,0,76,-7.2,13.3,18,18.4,9.5,11.8,3.3,,4/10/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,10,5,9,0,0,30914,20171005,1021.3,2.7,0,83,-10.4,14.3,15.3,19.8,11.6,14.1,3.2,,5/10/2017,12:00:00 AM,0.9,"140 (140), calc"
,2017,10,6,9,0,0,30914,20171006,1025,1.7,0,88,-13.3,14.8,9,17.8,11.5,13.8,1.4,,6/10/2017,12:00:00 AM,0.4,"140 (140), calc"
,2017,10,7,9,0,0,30914,20171007,1021.4,2,4,83,-8.2,14.9,11.1,18.4,11.6,14.8,2.6,,7/10/2017,12:00:00 AM,8,"140 (140), calc"
,2017,10,8,9,0,0,30914,20171008,1014.5,1.7,11.8,88,-2.6,14.8,8.8,17,14,14.8,4.9,,8/10/2017,12:00:00 AM,18.1,"140 (140), calc"
,2017,10,9,9,0,0,30914,20171009,1010.8,2.3,1.1,89,-5.4,14.8,14.2,19.5,12.3,15.5,2.6,,9/10/2017,12:00:00 AM,5.9,"140 (140), calc"
,2017,10,10,9,0,0,30914,20171010,1007.1,2.6,4.7,88,-4.3,15.1,15,19.5,10.5,15.2,2.5,,10/10/2017,12:00:00 AM,0.3,"140 (140), calc"
,2017,10,11,9,0,0,30914,20171011,1009.6,3.9,0,75,-6.8,15.1,18.8,17.2,12.5,12.4,5.8,,11/10/2017,12:00:00 AM,1.3,"140 (140), calc"
,2017,10,12,9,0,0,30914,20171012,1018.4,3.5,0,73,-9.8,13.8,19.5,18.4,8.8,11.8,3.2,,12/10/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,10,13,9,0,0,30914,20171013,1017.8,2.3,0,70,-12.3,13.8,11.1,17.9,8.3,11.1,3.2,,13/10/2017,12:00:00 AM,1,"140 (140), calc"
,2017,10,14,9,0,0,30914,20171014,1015.8,4.2,0,80,-15.4,14.7,25.1,20.7,10.3,12.8,2.9,,14/10/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,10,15,9,0,0,30914,20171015,1016.3,3.5,0,77,-18.5,14.5,21.5,17.5,8.7,12.6,4.1,,15/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,16,9,0,0,30914,20171016,1021,3.6,0,73,-21.6,14.4,17.6,18.6,8.7,11.9,4,,16/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,17,9,0,0,30914,20171017,1021.5,4,0,65,-24.7,14.5,20.2,17.6,10.5,10.3,4.4,,17/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,18,9,0,0,30914,20171018,1021,3.1,0,80,-27.7,14.6,17.1,19.7,7.7,12.8,2.4,,18/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,19,9,0,0,30914,20171019,1027.5,3.7,0,60,-30.8,13.7,25.2,18,3.8,8,2.2,,19/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,20,9,0,0,30914,20171020,1019.6,3.8,0,77,-27.4,15.1,20.5,20,9.2,12.1,2.1,,20/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,21,9,0,0,30914,20171021,1009.6,3.3,0,77,-30.1,15.9,13.1,17.5,12.3,12.1,4.8,,21/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,22,9,0,0,30914,20171022,1007.6,2.2,0,83,-32.5,15.8,9.6,18.6,13,14.6,4.6,,22/10/2017,12:00:00 AM,1.9,"140 (140), calc"
,2017,10,23,9,0,0,30914,20171023,1010,1.3,9.8,94,-24.6,14.8,6.1,16.7,10.7,13.5,1.7,,23/10/2017,12:00:00 AM,20.2,"140 (140), calc"
,2017,10,24,9,0,0,30914,20171024,1009.9,3.3,0,81,-27.6,14.3,18.8,19.4,8.3,13.7,3.4,,24/10/2017,12:00:00 AM,0.2,"140 (140), calc"
,2017,10,25,9,0,0,30914,20171025,1013.6,3.3,0,72,-29.2,14.7,16.6,17.7,10.3,11.9,4,,25/10/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,10,26,9,0,0,30914,20171026,1011,3.7,5.6,80,-25.1,15.4,19.9,20.8,11.8,14.8,4,,26/10/2017,12:00:00 AM,5.6,"140 (140), calc"
,2017,10,27,9,0,0,30914,20171027,1015.7,1.4,38.5,90,6,15.8,5.1,16.2,13.6,14.7,3,,27/10/2017,12:00:00 AM,29.3,"140 (140), calc"
,2017,10,28,9,0,0,30914,20171028,1023.6,1.6,15.4,86,8.7,15.6,7.5,16.4,13.3,14,4.5,,28/10/2017,12:00:00 AM,11.5,"140 (140), calc"
,2017,10,29,9,0,0,30914,20171029,1027.1,2.7,3.3,82,2.6,16.1,13.9,19.7,13.7,15.7,3.1,,29/10/2017,12:00:00 AM,1.4,"140 (140), calc"
,2017,10,30,9,0,0,30914,20171030,1029,4.4,0,75,-6.6,16.7,24.3,20,14.3,14.4,4,,30/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,10,31,9,0,0,30914,20171031,1028.5,3.7,0,74,-9.5,16.5,21.1,20,11.4,14.3,3,,31/10/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,1,9,0,0,30914,20171101,1029.2,3.4,0,70,-13.3,16.7,15.4,19.2,13.2,13.1,3.4,,1/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,2,9,0,0,30914,20171102,1026.2,3.4,0,72,-16.6,16.8,17.2,19.9,13.9,13.7,3.6,,2/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,3,9,0,0,30914,20171103,1020.5,2.1,0,82,-20.4,16.8,11.1,20.2,14.1,16.1,3.3,,3/11/2017,12:00:00 AM,0.9,"140 (140), calc"
,2017,11,4,9,0,0,30914,20171104,1016.5,2.4,1.5,85,-20.5,17.4,8.6,21,16.7,17.7,4.2,,4/11/2017,12:00:00 AM,11.3,"140 (140), calc"
,2017,11,5,9,0,0,30914,20171105,1014.9,3.7,1.6,82,-21,17.3,19,21.5,13.6,16.5,2.6,,5/11/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,11,6,9,0,0,30914,20171106,1015.2,4.6,0,64,-24.8,16.4,24.2,18.7,10.4,11.3,3.7,,6/11/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,11,7,9,0,0,30914,20171107,1019.6,4.3,2.8,71,-22.8,15.1,26.4,19.6,5,11.3,2.6,,7/11/2017,12:00:00 AM,0.1,"140 (140), calc"
,2017,11,8,9,0,0,30914,20171108,1010.8,3.5,7.8,92,-17.2,17,17.9,18.7,13,15.5,5.2,,8/11/2017,12:00:00 AM,13.4,"140 (140), calc"
,2017,11,9,9,0,0,30914,20171109,1018.8,4.2,0,69,-20.7,15,25.9,19.9,5.6,11.2,2.4,,9/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,10,9,0,0,30914,20171110,1014.9,3.2,0,72,-24.5,16,17,19.6,9,12.4,2,,10/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,11,9,0,0,30914,20171111,1009,3.8,0,55,-28.4,15.7,14.2,17.7,11.9,9.5,4.2,,11/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,12,9,0,0,30914,20171112,1010.8,3.8,0,61,-32.6,14.9,20.6,19.2,8.7,9.2,1.9,,12/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,13,9,0,0,30914,20171113,1018.8,3.6,0,61,-35.7,15.7,18.5,19.7,9.8,10.8,1.9,,13/11/2017,12:00:00 AM,2.3,"140 (140), calc"
,2017,11,14,9,0,0,30914,20171114,1024.1,3.8,4.4,75,-33.5,16.3,20.8,18.7,11.2,12.5,2.2,,14/11/2017,12:00:00 AM,1.4,"140 (140), calc"
,2017,11,15,9,0,0,30914,20171115,1026.8,3.3,2.2,75,-33.6,15.8,20.8,19.1,7.7,13.2,2,,15/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,16,9,0,0,30914,20171116,1025.2,4.1,0,75,-37.3,16.7,21.8,19.8,10.8,13.6,2.2,,16/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,17,9,0,0,30914,20171117,1019.5,5,0,74,-41.1,16.2,28.3,22.6,8.6,14,2.1,,17/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,18,9,0,0,30914,20171118,1016.2,4.5,1.6,58,-42,17.1,16.9,20.8,13.5,11.5,4.8,,18/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,19,9,0,0,30914,20171119,1013.7,3.6,0,79,-45.5,16.1,16.9,19.7,12.4,13,3.3,,19/11/2017,12:00:00 AM,2.6,"140 (140), calc"
,2017,11,20,9,0,0,30914,20171120,1013.6,5.6,0,63,-49.3,16.9,28.7,24.2,12.8,13,2.5,,20/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,21,9,0,0,30914,20171121,1018.4,4.6,0,65,-52.6,17.7,24.6,22.8,10.2,13,1.8,,21/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,22,9,0,0,30914,20171122,1022.9,4.7,0,62,-56.3,18.5,24.5,22.7,12.9,13.1,1.8,,22/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,23,9,0,0,30914,20171123,1027.4,5,0,75,-60,18.9,26.1,24,13.8,16.2,2,,23/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,24,9,0,0,30914,20171124,1027.9,4.6,0,75,-63.3,20,24.8,25.2,14,17.3,1.6,,24/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,25,9,0,0,30914,20171125,1026.6,3.2,0,81,-67.1,20,16.8,23.1,14.5,17.5,1.5,,25/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,26,9,0,0,30914,20171126,1026.8,3.9,0,73,-70.7,19.6,20.6,22.3,13.8,15.6,1.9,,26/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,27,9,0,0,30914,20171127,1027.5,4.4,0,73,-74.4,19.6,22.1,24,13.7,15.9,1.5,,27/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,28,9,0,0,30914,20171128,1029.2,3.4,0,75,-78.1,20.2,14.6,22.5,16.1,16.4,1.6,,28/11/2017,12:00:00 AM,0,"140 (140), calc"
,2017,11,29,9,0,0,30914,20171129,1026,4.7,2.5,67,-77.3,20,24.5,23.8,13,15.4,1.8,,29/11/2017,12:00:00 AM,9.5,"140 (140), calc"
,2017,11,30,9,0,0,30914,20171130,1024.1,3.4,1.5,82,-78.6,20.1,17.1,23.5,15,17.9,1.3,,30/11/2017,12:00:00 AM,0.2,"140 (140), calc"
,2017,12,1,9,0,0,30914,20171201,1029.1,5.3,0,73,-83.1,19.6,26.2,23.4,14.2,17.2,2.5,,1/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,2,9,0,0,30914,20171202,1028.2,4.7,0,73,-86,20,25.3,24.4,12.2,16.5,1.6,,2/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,3,9,0,0,30914,20171203,1022.2,5.4,0,77,-90.2,19.5,30.4,25.5,11.7,17.2,1.7,,3/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,4,9,0,0,30914,20171204,1020.3,5.6,0,73,-94.2,19.9,29.9,27.5,11.5,17.1,1.4,,4/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,5,9,0,0,30914,20171205,1018.4,5.2,0,74,-97.9,21.3,26.4,26.4,14.4,17.8,1.7,,5/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,6,9,0,0,30914,20171206,1016.8,6.1,0,70,-101.4,21.4,30.2,27.3,14.2,17.4,2.1,,6/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,7,9,0,0,30914,20171207,1019.2,5.3,0,70,-104.6,21.8,27.1,25.5,14,18,2.1,,7/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,8,9,0,0,30914,20171208,1021.5,4.5,0,72,-107.7,21.8,18.6,25.2,17.7,17.4,2.5,,8/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,9,9,0,0,30914,20171209,1022.7,5.6,0,70,-110.6,21.7,27.8,25.9,16,17.7,2.8,,9/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,10,9,0,0,30914,20171210,1020.5,3.9,0,74,-112.9,21.7,17.8,24.5,14.6,18.5,2.4,,10/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,11,9,0,0,30914,20171211,1017.5,4.7,0,74,-115.3,21.6,21.4,25.2,15.4,18.5,2.4,,11/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,12,9,0,0,30914,20171212,1013.6,6.2,0,70,-117.6,21.4,28.7,26,13.9,16.9,3.1,,12/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,13,9,0,0,30914,20171213,1010.8,6.1,0,67,-119.7,21.5,27.8,25.4,13.4,16.1,3.6,,13/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,14,9,0,0,30914,20171214,1010.2,5.6,0,66,-121.8,21.3,25.8,25.2,14.3,15.3,2.9,,14/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,15,9,0,0,30914,20171215,1019.5,5.1,0,59,-123.6,20.6,26.4,24.9,10.2,13.4,2.2,,15/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,16,9,0,0,30914,20171216,1020.2,4.8,0,78,-125.3,20.9,24.9,26.4,13.6,18,2.2,,16/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,17,9,0,0,30914,20171217,1016.9,5,0,74,-126.8,21.4,24.5,26.3,14.3,18.9,2.2,,17/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,18,9,0,0,30914,20171218,1011.3,3.3,0,81,-127.5,22,15.1,25.2,17,20.6,2.3,,18/12/2017,12:00:00 AM,5.4,"140 (140), calc"
,2017,12,19,9,0,0,30914,20171219,1010.4,5.6,2.1,74,-126.6,21.4,25.6,24.5,15.3,17.6,3.7,,19/12/2017,12:00:00 AM,0.2,"140 (140), calc"
,2017,12,20,9,0,0,30914,20171220,1005.3,6.6,0,64,-126.5,20.8,28.2,24.4,16.2,14.4,4.4,,20/12/2017,12:00:00 AM,4.6,"140 (140), calc"
,2017,12,21,9,0,0,30914,20171221,1010.1,6.4,0,55,-128.1,19.6,31.8,26,10.1,11.5,3.7,,21/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,22,9,0,0,30914,20171222,1011.1,4,0,82,-129.7,21.3,16.4,26.2,14.7,19.3,2.4,,22/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,23,9,0,0,30914,20171223,1015.9,4,0,76,-131.1,21.4,18.6,23.2,17.6,17.8,3,,23/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,24,9,0,0,30914,20171224,1017.2,3.6,0,71,-132.4,21.4,17.5,24.1,14.7,17.2,2.1,,24/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,25,9,0,0,30914,20171225,1015,4.7,0,71,-133.1,21.3,25,25.4,12,17.6,2,,25/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,26,9,0,0,30914,20171226,1008.7,3.1,4.4,93,-130.5,20.9,12.4,23.7,17.5,20.2,2.7,,26/12/2017,12:00:00 AM,1.4,"140 (140), calc"
,2017,12,27,9,0,0,30914,20171227,1011.7,5.7,0,66,-131.9,19.5,28.8,24.2,10.8,13.5,2.8,,27/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,28,9,0,0,30914,20171228,1017.1,6.3,0,51,-133.1,18.5,31.2,22.1,9.2,8.9,3.5,,28/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,29,9,0,0,30914,20171229,1014,5.5,0,64,-133.9,19.6,22.5,26.2,11.8,12.7,2.4,,29/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,30,9,0,0,30914,20171230,1012.9,5.8,0,58,-135,21,28.9,25.9,12.8,13.5,2.1,,30/12/2017,12:00:00 AM,0,"140 (140), calc"
,2017,12,31,9,0,0,30914,20171231,1011.9,4.4,0,73,-136.1,21.1,21.7,25.8,10.6,16.2,2.2,,31/12/2017,12:00:00 AM,0,"140 (140), calc"
,2018,1,1,9,0,0,30914,20180101,1011.8,2.6,4,74,-131.8,21.3,10.6,23.4,16.9,18,1.7,,1/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,2,9,0,0,30914,20180102,1013.5,3.5,9.7,85,-121.3,21.2,12.8,25.6,17.7,21.3,1.2,,2/01/2018,12:00:00 AM,11.7,"140 (140), calc"
,2018,1,3,9,0,0,30914,20180103,1012.8,3.1,9.1,86,-112.5,21,15.5,24.5,15.1,20.9,2.7,,3/01/2018,12:00:00 AM,27.2,"140 (140), calc"
,2018,1,4,9,0,0,30914,20180104,1010.6,1.9,36.3,85,-84,21.5,7.1,23,18.3,22.3,3.7,,4/01/2018,12:00:00 AM,20.1,"140 (140), calc"
,2018,1,5,9,0,0,30914,20180105,988.9,3,11,79,-74,20.2,7.7,22.4,19.5,19.4,7.4,,5/01/2018,12:00:00 AM,7,"140 (140), calc"
,2018,1,6,9,0,0,30914,20180106,1003.2,3.7,4,84,-73.2,20.1,14.7,24.3,17.7,19.7,3.7,,6/01/2018,12:00:00 AM,1.6,"140 (140), calc"
,2018,1,7,9,0,0,30914,20180107,1012.6,5.1,0,81,-77.2,20.7,25.1,24,16,18,2.9,,7/01/2018,12:00:00 AM,2.9,"140 (140), calc"
,2018,1,8,9,0,0,30914,20180108,1017.1,5.9,0,74,-81.3,20.6,30.2,27.1,12.9,16.6,1.8,,8/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,9,9,0,0,30914,20180109,1020.7,5.7,0,82,-85.2,21.5,27.7,27.5,13.5,18.7,2.4,,9/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,10,9,0,0,30914,20180110,1018.1,4.7,0,78,-88.9,22.5,20.2,27.3,17.2,20.2,2.5,,10/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,11,9,0,0,30914,20180111,1018.1,5.2,0,77,-94.3,22.7,24.6,27.6,16.5,19.7,2.3,,11/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,12,9,0,0,30914,20180112,1017.2,5.4,0,76,-97.8,23.1,23.8,28.5,17.3,20.8,1.9,,12/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,13,9,0,0,30914,20180113,1019.2,4,0,78,-100.8,22.8,16,25.4,17.7,20.3,2.5,,13/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,14,9,0,0,30914,20180114,1017.6,5,0,76,-103.8,22.6,23.7,26.9,16.3,20.4,2.3,,14/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,15,9,0,0,30914,20180115,1018.9,4.1,0,76,-106.5,22.5,18.1,26.1,16.7,20.5,2.9,,15/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,16,9,0,0,30914,20180116,1019.4,4.1,0,71,-109.1,22.1,15.2,24.1,18.4,18.1,3.8,,16/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,17,9,0,0,30914,20180117,1019.4,4,0,69,-110.1,21.4,13.2,23.9,18.4,17.4,4,,17/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,18,9,0,0,30914,20180118,1016.3,2,5.7,81,-105.4,21.1,6.7,22.5,19.6,20.1,3.7,,18/01/2018,12:00:00 AM,2.3,"140 (140), calc"
,2018,1,19,9,0,0,30914,20180119,1016.7,3.9,1.5,87,-104.8,20.8,17.2,26.7,18.3,21.7,2.7,,19/01/2018,12:00:00 AM,2.6,"140 (140), calc"
,2018,1,20,9,0,0,30914,20180120,1019.8,5.3,0,79,-107.5,22.3,26.4,28.3,16.5,21.5,1.8,,20/01/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,1,21,9,0,0,30914,20180121,1020,4.8,0,81,-108.7,22.9,22.7,28.6,16.6,22.4,1.6,,21/01/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,1,22,9,0,0,30914,20180122,1017.1,2.6,5.3,83,-106.3,22.8,11.7,25,18.4,20.8,1.8,,22/01/2018,12:00:00 AM,2.8,"140 (140), calc"
,2018,1,23,9,0,0,30914,20180123,1016.4,4.1,15.2,89,-93.7,23.1,19.2,27.7,20,24.2,1.4,,23/01/2018,12:00:00 AM,17.1,"140 (140), calc"
,2018,1,24,9,0,0,30914,20180124,1016.7,5.6,0,81,-94.9,22.7,26.4,28.6,16.2,21.7,2,,24/01/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,1,25,9,0,0,30914,20180125,1017.7,4.2,0,84,-98,22.8,19.5,28.4,16.4,22.1,1.9,,25/01/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,1,26,9,0,0,30914,20180126,1016.8,5.3,0,81,-99.8,24.1,23.6,29.9,19.6,22.6,1.5,,26/01/2018,12:00:00 AM,4.9,"140 (140), calc"
,2018,1,27,9,0,0,30914,20180127,1018,5.8,0,78,-102.1,23.5,27.4,29.6,17.5,22.5,1.9,,27/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,28,9,0,0,30914,20180128,1017.8,5.8,0,73,-105,24.2,27,29,18.1,21.6,2,,28/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,29,9,0,0,30914,20180129,1020.6,6,0,72,-107.4,23.9,27.8,28.8,17.9,21.3,2,,29/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,30,9,0,0,30914,20180130,1021.5,4.7,0,79,-109.8,24.1,22.2,27.4,19.4,22.1,1.9,,30/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,1,31,9,0,0,30914,20180131,1016.9,5.7,0,64,-112.1,23.2,24.1,26.5,16.5,17.4,2.9,,31/01/2018,12:00:00 AM,0,"140 (140), calc"
,2018,2,1,9,0,0,30914,20180201,1004,2.7,34,74,-71.1,23,7.8,24.8,20.9,20.6,4.7,,1/02/2018,12:00:00 AM,46,"140 (140), calc"
,2018,2,2,9,0,0,30914,20180202,998.9,5.1,8.7,83,-53.2,21.6,24.2,24.7,17.6,19.6,3,,2/02/2018,12:00:00 AM,10.3,"140 (140), calc"
,2018,2,3,9,0,0,30914,20180203,1004.3,2.9,3.1,78,-52,20,13.6,22.5,11.2,16.2,2.3,,3/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,4,9,0,0,30914,20180204,1015.7,4.1,0,69,-54.2,19.2,21.8,23.7,11.2,13.4,2.2,,4/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,5,9,0,0,30914,20180205,1011.8,4.2,0,79,-57.2,20.9,22.3,26.6,15,19.3,1.6,,5/02/2018,12:00:00 AM,6.7,"140 (140), calc"
,2018,2,6,9,0,0,30914,20180206,1010.1,4.7,3.2,76,-52.4,19.8,23.7,25.1,12.2,17.5,2.7,,6/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,7,9,0,0,30914,20180207,1017.9,4.2,1.4,85,-54.3,20.1,19.8,24.4,14.1,17.4,3.2,,7/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,8,9,0,0,30914,20180208,1022.2,4.2,5.2,62,-53.6,19.7,17.1,22.5,14,13.2,3.7,,8/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,9,9,0,0,30914,20180209,1015.6,1.6,9.2,88,-45.7,19.3,6.7,20.7,15,17.2,3.3,,9/02/2018,12:00:00 AM,20,"140 (140), calc"
