Id,SoilIdx,Soilname,DrainageClass,ImpermeableDepth_mm,SlowDepth_mm,MaxRootingDepth_mm,RootBarrierFHNum,PermeabilityClass,ParamLevel,WRC_PAW_mm,WRC_AW_mm_90cm,WRC_RAW_mm,WRC_RAW_mm_90cm,SoilRockClass,RockDepth_mm,top_mm,depth_mm,FHThickness_mm,Stone_Prop,StoneIs_zbFe,SmapFH,RockClass,BulkDensity_t_m3,Sand_Prop,Clay_Prop,FHSpecial,IsTopsoil,WRC_0kPa
21111911000161014,2111191100016101,Kaia_16a.1,3,1000.0,1000.0,1000.0,0,9,2,151.4,144.4,75.9,71.7,Hs,1000.0,715.0,1015.0,300.0,0.65,0,VAl,Hs,1.38,0.85,0.02,0,0,47.4
21111911000171011,2111191100017101,Kaia_17a.1,3,1000.0,1000.0,1000.0,0,2,2,195.2,177.1,96.5,86.8,Hs,1000.0,0,215.0,215.0,0.0,0,tLw,NoAdj,1.09,0.35,0.14,0,1,51.7
21111911000171012,2111191100017101,Kaia_17a.1,3,1000.0,1000.0,1000.0,0,2,2,195.2,177.1,96.5,86.8,Hs,1000.0,215.0,565.0,350.0,0.0,0,Lw,NoAdj,1.3,0.4,0.15,0,0,48.8
21111911000171013,2111191100017101,Kaia_17a.1,3,1000.0,1000.0,1000.0,0,2,2,195.2,177.1,96.5,86.8,Hs,1000.0,565.0,715.0,150.0,0.0,0,LCs,NoAdj,1.3,0.5,0.13,0,0,45.1
21111911000171014,2111191100017101,Kaia_17a.1,3,1000.0,1000.0,1000.0,0,2,2,195.2,177.1,96.5,86.8,Hs,1000.0,715.0,1015.0,300.0,0.0,0,Lw,NoAdj,1.3,0.55,0.13,0,0,46.8
21111911000181011,2111191100018101,Kaia_18a.1,3,1000.0,1000.0,1000.0,0,9,2,166.3,160.2,60.3,56.8,Hs,1000.0,0,215.0,215.0,0.0,0,tLw,NoAdj,1.09,0.075,0.215,0,1,53.3
21111911000181012,2111191100018101,Kaia_18a.1,3,1000.0,1000.0,1000.0,0,9,2,166.3,160.2,60.3,56.8,Hs,1000.0,215.0,465.0,250.0,0.0,0,Lw,NoAdj,1.3,0.1,0.2,0,0,50.0
21111911000181013,2111191100018101,Kaia_18a.1,3,1000.0,1000.0,1000.0,0,9,2,166.3,160.2,60.3,56.8,Hs,1000.0,465.0,665.0,200.0,0.0,0,LCs,NoAdj,1.3,0.175,0.2,0,0,48.2
21111911000181014,2111191100018101,Kaia_18a.1,3,1000.0,1000.0,1000.0,0,9,2,166.3,160.2,60.3,56.8,Hs,1000.0,665.0,990.0,325.0,0.6,0,VAl,Hs,1.38,0.915,0.03,0,0,45.4
21111911000191011,2111191100019101,Kaia_19a.1,3,1000.0,1000.0,1000.0,0,2,2,196.7,173.7,87.1,76.9,Hs,1000.0,0,225.0,225.0,0.0,0,tLw,NoAdj,1.09,0.125,0.2,0,1,52.8
21111911000191012,2111191100019101,Kaia_19a.1,3,1000.0,1000.0,1000.0,0,2,2,196.7,173.7,87.1,76.9,Hs,1000.0,225.0,575.0,350.0,0.0,0,Lw,NoAdj,1.3,0.175,0.2,0,0,49.5
21111911000191013,2111191100019101,Kaia_19a.1,3,1000.0,1000.0,1000.0,0,2,2,196.7,173.7,87.1,76.9,Hs,1000.0,575.0,850.0,275.0,0.0,0,Al,NoAdj,1.38,0.75,0.04,0,0,48.7
21111911000191014,2111191100019101,Kaia_19a.1,3,1000.0,1000.0,1000.0,0,2,2,196.7,173.7,87.1,76.9,Hs,1000.0,850.0,1000.0,150.0,0.0,0,Lw,NoAdj,1.3,0.25,0.165,0,0,49.2
21111911000011011,2111191100001101,Kaia_1a.1,3,1000.0,1000.0,1000.0,0,2,2,212.9,191.5,92.4,82.8,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.225,0.185,0,1,52.1
21111911000011012,2111191100001101,Kaia_1a.1,3,1000.0,1000.0,1000.0,0,2,2,212.9,191.5,92.4,82.8,Hs,1000.0,200.0,400.0,200.0,0.0,0,LFs,NoAdj,1.3,0.225,0.17571428571428568,0,0,48.1
21111911000011013,2111191100001101,Kaia_1a.1,3,1000.0,1000.0,1000.0,0,2,2,212.9,191.5,92.4,82.8,Hs,1000.0,400.0,650.0,250.0,0.0,0,Lw,NoAdj,1.3,0.275,0.14285714285714285,0,0,49.6
21111911000011014,2111191100001101,Kaia_1a.1,3,1000.0,1000.0,1000.0,0,2,2,212.9,191.5,92.4,82.8,Hs,1000.0,650.0,1000.0,350.0,0.0,0,LCs,NoAdj,1.3,0.425,0.14285714285714285,0,0,45.9
21111911000201011,2111191100020101,Kaia_20a.1,3,1000.0,1000.0,1000.0,0,9,2,180.4,173.9,70.9,67.3,Hs,1000.0,0,230.0,230.0,0.0,0,tLw,NoAdj,1.09,0.1,0.175,0,1,53.1
21111911000201012,2111191100020101,Kaia_20a.1,3,1000.0,1000.0,1000.0,0,9,2,180.4,173.9,70.9,67.3,Hs,1000.0,230.0,580.0,350.0,0.0,0,Lw,NoAdj,1.3,0.175,0.175,0,0,49.7
21111911000201013,2111191100020101,Kaia_20a.1,3,1000.0,1000.0,1000.0,0,9,2,180.4,173.9,70.9,67.3,Hs,1000.0,580.0,730.0,150.0,0.0,0,LCs,NoAdj,1.3,0.325,0.15,0,0,47.2
21111911000201014,2111191100020101,Kaia_20a.1,3,1000.0,1000.0,1000.0,0,9,2,180.4,173.9,70.9,67.3,Hs,1000.0,730.0,1005.0,275.0,0.6,0,VLl,Hs,1.3,0.8,0.085,0,0,44.6
21111911000241011,2111191100024101,Kaia_24a.1,3,1000.0,1000.0,500.0,0,9,2,155.4,144.1,67.0,61.0,Hs,1000.0,0,300.0,300.0,0.0,0,tLw,NoAdj,1.09,0.15,0.25,0,1,52.3
21111911000241012,2111191100024101,Kaia_24a.1,3,1000.0,1000.0,500.0,0,9,2,155.4,144.1,67.0,61.0,Hs,1000.0,300.0,500.0,200.0,0.0,0,Lw,NoAdj,1.3,0.2,0.25,0,0,49.1
21111911000241013,2111191100024101,Kaia_24a.1,3,1000.0,1000.0,500.0,0,9,2,155.4,144.1,67.0,61.0,Hs,1000.0,500.0,1000.0,500.0,0.0,0,As,NoAdj,1.38,0.875,0.05,0,0,43.7
21111911000271011,2111191100027101,Kaia_27a.1,3,1000.0,1000.0,1000.0,0,2,2,200.7,180.3,84.8,76.1,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.24,0.205,0,1,51.8
21111911000271012,2111191100027101,Kaia_27a.1,3,1000.0,1000.0,1000.0,0,2,2,200.7,180.3,84.8,76.1,Hs,1000.0,200.0,400.0,200.0,0.0,0,Lw,NoAdj,1.3,0.24,0.205,0,0,49.3
21111911000271013,2111191100027101,Kaia_27a.1,3,1000.0,1000.0,1000.0,0,2,2,200.7,180.3,84.8,76.1,Hs,1000.0,400.0,600.0,200.0,0.0,0,Lw,NoAdj,1.3,0.24,0.205,0,0,49.0
21111911000271014,2111191100027101,Kaia_27a.1,3,1000.0,1000.0,1000.0,0,2,2,200.7,180.3,84.8,76.1,Hs,1000.0,600.0,800.0,200.0,0.0,0,LFs,NoAdj,1.3,0.24,0.205,0,0,47.3
21111911000271015,2111191100027101,Kaia_27a.1,3,1000.0,1000.0,1000.0,0,2,2,200.7,180.3,84.8,76.1,Hs,1000.0,800.0,1000.0,200.0,0.0,0,LFs,NoAdj,1.3,0.24,0.205,0,0,47.2
21111911000292011,2111191100029201,Kaia_29b.1,3,1000.0,1000.0,1000.0,0,9,2,169.1,158.6,76.4,70.0,Hs,1000.0,0,200.0,200.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,52.8
21111911000292012,2111191100029201,Kaia_29b.1,3,1000.0,1000.0,1000.0,0,9,2,169.1,158.6,76.4,70.0,Hs,1000.0,200.0,400.0,200.0,0.0,0,Lw,NoAdj,1.3,0.25,0.2,0,0,49.3
21111911000292013,2111191100029201,Kaia_29b.1,3,1000.0,1000.0,1000.0,0,9,2,169.1,158.6,76.4,70.0,Hs,1000.0,400.0,680.0,280.0,0.0,0,Lw,NoAdj,1.3,0.25,0.2,0,0,48.9
21111911000292014,2111191100029201,Kaia_29b.1,3,1000.0,1000.0,1000.0,0,9,2,169.1,158.6,76.4,70.0,Hs,1000.0,680.0,860.0,180.0,0.0,0,Al,NoAdj,1.38,0.9,0.025,0,0,46.2
21111911000292015,2111191100029201,Kaia_29b.1,3,1000.0,1000.0,1000.0,0,9,2,169.1,158.6,76.4,70.0,Hs,1000.0,860.0,1000.0,140.0,0.0,0,Al,NoAdj,1.38,0.9,0.025,0,0,45.7
21111911000021011,2111191100002101,Kaia_2a.1,3,1000.0,1000.0,1000.0,0,9,2,167.9,161.1,75.3,71.4,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.225,0.185,0,1,52.1
21111911000021012,2111191100002101,Kaia_2a.1,3,1000.0,1000.0,1000.0,0,9,2,167.9,161.1,75.3,71.4,Hs,1000.0,200.0,300.0,100.0,0.0,0,LFs,NoAdj,1.3,0.225,0.17571428571428568,0,0,48.2
21111911000021013,2111191100002101,Kaia_2a.1,3,1000.0,1000.0,1000.0,0,9,2,167.9,161.1,75.3,71.4,Hs,1000.0,300.0,500.0,200.0,0.0,0,Lw,NoAdj,1.3,0.275,0.14285714285714285,0,0,49.7
21111911000021014,2111191100002101,Kaia_2a.1,3,1000.0,1000.0,1000.0,0,9,2,167.9,161.1,75.3,71.4,Hs,1000.0,500.0,700.0,200.0,0.0,0,LCs,NoAdj,1.3,0.425,0.14285714285714285,0,0,46.0
21111911000021015,2111191100002101,Kaia_2a.1,3,1000.0,1000.0,1000.0,0,9,2,167.9,161.1,75.3,71.4,Hs,1000.0,700.0,1025.0,325.0,0.6,0,VAl,Hs,1.38,0.9,0.015,0,0,46.5
21111911000031011,2111191100003101,Kaia_3a.1,3,1000.0,1000.0,1000.0,0,9,2,163.0,151.1,79.5,71.9,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.225,0.17571428571428568,0,1,52.2
21111911000031012,2111191100003101,Kaia_3a.1,3,1000.0,1000.0,1000.0,0,9,2,163.0,151.1,79.5,71.9,Hs,1000.0,200.0,500.0,300.0,0.0,0,LFs,NoAdj,1.3,0.225,0.17571428571428568,0,0,48.0
21111911000031013,2111191100003101,Kaia_3a.1,3,1000.0,1000.0,1000.0,0,9,2,163.0,151.1,79.5,71.9,Hs,1000.0,500.0,975.0,475.0,0.0,0,Al,NoAdj,1.38,0.8,0.05,0,0,47.2
21111911000041011,2111191100004101,Kaia_4a.1,3,1000.0,1000.0,1000.0,0,9,2,148.1,141.3,71.1,67.1,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.225,0.17571428571428568,0,1,52.2
21111911000041012,2111191100004101,Kaia_4a.1,3,1000.0,1000.0,1000.0,0,9,2,148.1,141.3,71.1,67.1,Hs,1000.0,200.0,450.0,250.0,0.0,0,Lw,NoAdj,1.3,0.225,0.17571428571428568,0,0,49.6
21111911000041013,2111191100004101,Kaia_4a.1,3,1000.0,1000.0,1000.0,0,9,2,148.1,141.3,71.1,67.1,Hs,1000.0,450.0,750.0,300.0,0.0,0,Al,NoAdj,1.38,0.8,0.05,0,0,47.6
21111911000041014,2111191100004101,Kaia_4a.1,3,1000.0,1000.0,1000.0,0,9,2,148.1,141.3,71.1,67.1,Hs,1000.0,750.0,1000.0,250.0,0.6,0,VAl,Hs,1.38,0.875,0.03,0,0,46.1
21111911000051011,2111191100005101,Kaia_5a.1,3,1000.0,1000.0,1000.0,0,2,2,223.7,198.5,77.7,69.3,Hs,1000.0,0,240.0,240.0,0.0,0,tLw,NoAdj,1.09,0.1,0.2,0,1,53.0
21111911000051012,2111191100005101,Kaia_5a.1,3,1000.0,1000.0,1000.0,0,2,2,223.7,198.5,77.7,69.3,Hs,1000.0,240.0,740.0,500.0,0.0,0,Lw,NoAdj,1.3,0.1,0.2,0,0,49.8
21111911000051013,2111191100005101,Kaia_5a.1,3,1000.0,1000.0,1000.0,0,2,2,223.7,198.5,77.7,69.3,Hs,1000.0,740.0,865.0,125.0,0.0,0,LFs,NoAdj,1.3,0.16666666666666669,0.17,0,0,48.2
21111911000051014,2111191100005101,Kaia_5a.1,3,1000.0,1000.0,1000.0,0,2,2,223.7,198.5,77.7,69.3,Hs,1000.0,865.0,990.0,125.0,0.0,0,LCs,NoAdj,1.3,0.16666666666666669,0.17,0,0,48.9
21111911000051021,2111191100005102,Kaia_5a.2,3,1000.0,1000.0,1000.0,0,2,2,215.9,192.8,76.2,67.7,Hs,1000.0,0,215.0,215.0,0.0,0,tLw,NoAdj,1.09,0.05,0.215,0,1,53.6
21111911000051022,2111191100005102,Kaia_5a.2,3,1000.0,1000.0,1000.0,0,2,2,215.9,192.8,76.2,67.7,Hs,1000.0,215.0,515.0,300.0,0.0,0,Lw,NoAdj,1.3,0.1,0.215,0,0,49.9
21111911000051023,2111191100005102,Kaia_5a.2,3,1000.0,1000.0,1000.0,0,2,2,215.9,192.8,76.2,67.7,Hs,1000.0,515.0,765.0,250.0,0.0,0,LFs,NoAdj,1.3,0.175,0.2,0,0,48.0
21111911000051024,2111191100005102,Kaia_5a.2,3,1000.0,1000.0,1000.0,0,2,2,215.9,192.8,76.2,67.7,Hs,1000.0,765.0,1015.0,250.0,0.0,0,LCs,NoAdj,1.3,0.225,0.2,0,0,47.7
21111911000092011,2111191100009201,Kaia_9b.1,3,1000.0,1000.0,1000.0,0,2,2,206.6,185.5,74.3,66.8,Hs,1000.0,0,150.0,150.0,0.0,0,tLw,NoAdj,1.09,0.175,0.24,0,1,52.4
21111911000092012,2111191100009201,Kaia_9b.1,3,1000.0,1000.0,1000.0,0,2,2,206.6,185.5,74.3,66.8,Hs,1000.0,150.0,350.0,200.0,0.0,0,Lw,NoAdj,1.3,0.175,0.24,0,0,49.6
21111911000092013,2111191100009201,Kaia_9b.1,3,1000.0,1000.0,1000.0,0,2,2,206.6,185.5,74.3,66.8,Hs,1000.0,350.0,1000.0,650.0,0.0,0,LCs,NoAdj,1.3,0.175,0.24,0,0,47.9
21111921000011011,2111192100001101,Kaik_1a.1,4,1000.0,1000.0,1000.0,0,9,2,117.3,110.8,49.0,46.2,Hs,1000.0,0,175.0,175.0,0.03,0,tLw,Hs,1.09,0.265,0.265,0,1,60.0
21111921000011012,2111192100001101,Kaik_1a.1,4,1000.0,1000.0,1000.0,0,9,2,117.3,110.8,49.0,46.2,Hs,1000.0,175.0,300.0,125.0,0.03,0,Lw,Hs,1.42,0.265,0.265,0,0,55.2
21111921000011013,2111192100001101,Kaik_1a.1,4,1000.0,1000.0,1000.0,0,9,2,117.3,110.8,49.0,46.2,Hs,1000.0,300.0,425.0,125.0,0.25,0,SLw,Hs,1.42,0.4,0.24,0,0,50.6
21111921000011014,2111192100001101,Kaik_1a.1,4,1000.0,1000.0,1000.0,0,9,2,117.3,110.8,49.0,46.2,Hs,1000.0,425.0,725.0,300.0,0.65,0,VLl,Hs,1.42,0.4,0.24,0,0,40.2
21111921000011015,2111192100001101,Kaik_1a.1,4,1000.0,1000.0,1000.0,0,9,2,117.3,110.8,49.0,46.2,Hs,1000.0,725.0,1000.0,275.0,0.75,0,XL,Hs,1.42,0.4,0.24,0,0,42.9
21111921000051011,2111192100005101,Kaik_5a.1,5,1000.0,1000.0,1000.0,0,9,3,117.8,110.5,42.0,39.4,Hs,1000.0,0,50.0,50.0,0.0,0,tOh,NoAdj,0.27,0.4,0.265,3,1,86.4
21111921000051012,2111192100005101,Kaik_5a.1,5,1000.0,1000.0,1000.0,0,9,3,117.8,110.5,42.0,39.4,Hs,1000.0,50.0,175.0,125.0,0.15,0,SLw,Hs,1.42,0.4,0.3,0,0,56.6
21111921000051013,2111192100005101,Kaik_5a.1,5,1000.0,1000.0,1000.0,0,9,3,117.8,110.5,42.0,39.4,Hs,1000.0,175.0,450.0,275.0,0.275,0,SLw,Hs,1.42,0.4,0.275,0,0,53.2
21111921000051014,2111192100005101,Kaik_5a.1,5,1000.0,1000.0,1000.0,0,9,3,117.8,110.5,42.0,39.4,Hs,1000.0,450.0,1000.0,550.0,0.65,0,VLl,Hs,1.42,0.65,0.2,0,0,37.0
21111921310011011,2111192131001101,Kaiku_1a.1,5,1000.0,1000.0,1000.0,0,2,3,82.6,76.7,41.8,38.7,Ts,1000.0,0,250.0,250.0,0.175,0,tSYw,Ts,1.08,0.275,0.375,0,1,57.0
21111921310011012,2111192131001101,Kaiku_1a.1,5,1000.0,1000.0,1000.0,0,2,3,82.6,76.7,41.8,38.7,Ts,1000.0,250.0,400.0,150.0,0.475,0,tVYc,Ts,1.08,0.275,0.375,0,1,52.8
21111921310011013,2111192131001101,Kaiku_1a.1,5,1000.0,1000.0,1000.0,0,2,3,82.6,76.7,41.8,38.7,Ts,1000.0,400.0,675.0,275.0,0.475,0,VYc,Ts,1.26,0.275,0.375,0,0,47.5
21111921310011014,2111192131001101,Kaiku_1a.1,5,1000.0,1000.0,1000.0,0,2,3,82.6,76.7,41.8,38.7,Ts,1000.0,675.0,1000.0,325.0,0.75,0,XL,Ts,1.42,0.35,0.15,0,0,35.6
21111923000101011,2111192300010101,Kaim_10a.1,5,1000.0,1000.0,1000.0,0,2,2,205.5,185.9,49.6,45.0,An,1000.0,0,125.0,125.0,0.02,1,tbAw,NoAdj,0.85,0.55,0.075,0,1,63.2
21111923000101012,2111192300010101,Kaim_10a.1,5,1000.0,1000.0,1000.0,0,2,2,205.5,185.9,49.6,45.0,An,1000.0,125.0,1000.0,875.0,0.02,1,bLw,NoAdj,0.84,0.45,0.225,0,0,74.1
21111923000122011,2111192300012201,Kaim_12b.1,5,1000.0,1000.0,1000.0,0,2,2,191.7,168.7,49.1,43.9,An,1000.0,0,75.0,75.0,0.04,1,tzLw,NoAdj,0.91,0.65,0.225,0,1,64.0
21111923000122012,2111192300012201,Kaim_12b.1,5,1000.0,1000.0,1000.0,0,2,2,191.7,168.7,49.1,43.9,An,1000.0,75.0,225.0,150.0,0.275,1,zSAw,NoAdj,0.85,0.85,0.04,0,0,43.5
21111923000122013,2111192300012201,Kaim_12b.1,5,1000.0,1000.0,1000.0,0,2,2,191.7,168.7,49.1,43.9,An,1000.0,225.0,350.0,125.0,0.275,1,zSAf,NoAdj,0.85,0.85,0.025,0,0,37.8
21111923000122014,2111192300012201,Kaim_12b.1,5,1000.0,1000.0,1000.0,0,2,2,191.7,168.7,49.1,43.9,An,1000.0,350.0,1000.0,650.0,0.0,1,bLFf,NoAdj,1.3,0.3,0.225,0,0,74.9
21111923000131011,2111192300013101,Kaim_13a.1,5,1000.0,1000.0,1000.0,0,2,2,198.3,174.7,53.4,47.8,An,1000.0,0,275.0,275.0,0.0,1,tbLw,NoAdj,0.91,0.65,0.125,0,1,58.3
21111923000131012,2111192300013101,Kaim_13a.1,5,1000.0,1000.0,1000.0,0,2,2,198.3,174.7,53.4,47.8,An,1000.0,275.0,350.0,75.0,0.075,1,bSLw,NoAdj,0.84,0.65,0.125,0,0,58.5
21111923000131013,2111192300013101,Kaim_13a.1,5,1000.0,1000.0,1000.0,0,2,2,198.3,174.7,53.4,47.8,An,1000.0,350.0,600.0,250.0,0.0,1,bAl,NoAdj,0.85,0.85,0.02,0,0,50.9
21111923000131014,2111192300013101,Kaim_13a.1,5,1000.0,1000.0,1000.0,0,2,2,198.3,174.7,53.4,47.8,An,1000.0,600.0,1000.0,400.0,0.0,1,bLw,NoAdj,0.84,0.55,0.175,0,0,66.1
21111924170101011,2111192417010101,Kaing_10a.1,5,1000.0,1000.0,310.0,3,3,2,55.7,55.7,21.2,21.2,Rh,1000.0,0,120.0,120.0,0.03,1,tzAw,NoAdj,0.85,0.65,0.055,0,1,60.7
21111924170101012,2111192417010101,Kaing_10a.1,5,1000.0,1000.0,310.0,3,3,2,55.7,55.7,21.2,21.2,Rh,1000.0,120.0,310.0,190.0,0.03,1,zAw,NoAdj,0.85,0.775,0.055,0,0,52.2
21111924170101013,2111192417010101,Kaing_10a.1,5,1000.0,1000.0,310.0,3,3,2,55.7,55.7,21.2,21.2,Rh,1000.0,310.0,1005.0,695.0,0.6,1,zVAd,NoAdj,0.85,0.65,0.035,0,0,51.8
21111924170111011,2111192417011101,Kaing_11a.1,5,1000.0,1000.0,250.0,3,3,2,49.3,49.3,19.6,19.6,Rh,1000.0,0,100.0,100.0,0.175,1,tzSAw,NoAdj,0.85,0.625,0.015,0,1,62.3
21111924170111012,2111192417011101,Kaing_11a.1,5,1000.0,1000.0,250.0,3,3,2,49.3,49.3,19.6,19.6,Rh,1000.0,100.0,250.0,150.0,0.45,1,zVLl,NoAdj,1.18,0.625,0.125,0,0,58.9
21111924170111013,2111192417011101,Kaing_11a.1,5,1000.0,1000.0,250.0,3,3,2,49.3,49.3,19.6,19.6,Rh,1000.0,250.0,650.0,400.0,0.45,1,zVAd,NoAdj,0.85,0.625,0.025,0,0,52.8
21111924170111014,2111192417011101,Kaing_11a.1,5,1000.0,1000.0,250.0,3,3,2,49.3,49.3,19.6,19.6,Rh,1000.0,650.0,1000.0,350.0,0.85,1,zXA,NoAdj,0.85,0.7,0.01,0,0,48.7
21111924170121011,2111192417012101,Kaing_12a.1,5,1000.0,1000.0,250.0,3,3,2,61.0,61.0,25.7,25.7,Rh,1000.0,0,120.0,120.0,0.15,1,tzSAw,NoAdj,0.85,0.625,0.02,0,1,61.9
21111924170121012,2111192417012101,Kaing_12a.1,5,1000.0,1000.0,250.0,3,3,2,61.0,61.0,25.7,25.7,Rh,1000.0,120.0,245.0,125.0,0.5,1,zVAc,NoAdj,0.85,0.6,0.02,0,0,59.2
21111924170121013,2111192417012101,Kaing_12a.1,5,1000.0,1000.0,250.0,3,3,2,61.0,61.0,25.7,25.7,Rh,1000.0,245.0,995.0,750.0,0.6,1,zVAd,NoAdj,0.85,0.65,0.01,0,0,52.1
21111924170181011,2111192417018101,Kaing_18a.1,5,1000.0,1000.0,625.0,3,3,2,100.7,100.7,42.3,42.3,Rh,1000.0,0,150.0,150.0,0.4,1,tzVAl,NoAdj,0.85,0.65,0.055,0,1,60.3
21111924170181012,2111192417018101,Kaing_18a.1,5,1000.0,1000.0,625.0,3,3,2,100.7,100.7,42.3,42.3,Rh,1000.0,150.0,625.0,475.0,0.4,1,zVAc,NoAdj,0.85,0.775,0.055,0,0,52.1
21111924170181013,2111192417018101,Kaing_18a.1,5,1000.0,1000.0,625.0,3,3,2,100.7,100.7,42.3,42.3,Rh,1000.0,625.0,1000.0,375.0,0.65,1,zVAd,NoAdj,0.85,0.65,0.035,0,0,52.2
21111924170041011,2111192417004101,Kaing_4a.1,5,1000.0,1000.0,350.0,4,3,2,84.7,84.7,37.2,37.2,Rh,1000.0,0,150.0,150.0,0.02,1,tzAw,NoAdj,0.85,0.625,0.02,0,1,61.6
21111924170041012,2111192417004101,Kaing_4a.1,5,1000.0,1000.0,350.0,4,3,2,84.7,84.7,37.2,37.2,Rh,1000.0,150.0,275.0,125.0,0.075,1,zSAw,NoAdj,0.85,0.6,0.01,0,0,59.3
21111924170041013,2111192417004101,Kaing_4a.1,5,1000.0,1000.0,350.0,4,3,2,84.7,84.7,37.2,37.2,Rh,1000.0,275.0,350.0,75.0,0.3,1,zSAs,NoAdj,0.85,0.65,0.01,0,0,57.4
21111924170041014,2111192417004101,Kaing_4a.1,5,1000.0,1000.0,350.0,4,3,2,84.7,84.7,37.2,37.2,Rh,1000.0,350.0,750.0,400.0,0.0,1,zAf,NoAdj,0.85,0.85,0.025,0,0,43.3
21111924170041015,2111192417004101,Kaing_4a.1,5,1000.0,1000.0,350.0,4,3,2,84.7,84.7,37.2,37.2,Rh,1000.0,750.0,1000.0,250.0,0.525,1,zVAl,NoAdj,0.85,0.85,0.025,0,0,52.1
21111924170061011,2111192417006101,Kaing_6a.1,5,1000.0,1000.0,250.0,3,3,2,39.9,39.9,13.3,13.3,Rh,1000.0,0,125.0,125.0,0.075,1,tzSLw,NoAdj,0.91,0.65,0.125,0,1,61.3
21111924170061012,2111192417006101,Kaing_6a.1,5,1000.0,1000.0,250.0,3,3,2,39.9,39.9,13.3,13.3,Rh,1000.0,125.0,250.0,125.0,0.02,1,zAf,NoAdj,0.85,0.85,0.03,0,0,43.4
21111924170061013,2111192417006101,Kaing_6a.1,5,1000.0,1000.0,250.0,3,3,2,39.9,39.9,13.3,13.3,Rh,1000.0,250.0,1000.0,750.0,0.65,1,zVAc,NoAdj,0.85,0.85,0.02,0,0,49.7
21111924310011011,2111192431001101,Kainu_1a.1,4,1000.0,600.0,500.0,3,7,2,86.4,86.4,34.1,34.1,Rh,1000.0,0,200.0,200.0,0.0,1,tzLw,NoAdj,0.91,0.4,0.225,0,1,70.5
21111924310011012,2111192431001101,Kainu_1a.1,4,1000.0,600.0,500.0,3,7,2,86.4,86.4,34.1,34.1,Rh,1000.0,200.0,500.0,300.0,0.0,1,zLFs,NoAdj,0.84,0.35,0.225,0,0,48.3
21111924310011013,2111192431001101,Kainu_1a.1,4,1000.0,600.0,500.0,3,7,2,86.4,86.4,34.1,34.1,Rh,1000.0,500.0,1000.0,500.0,0.0,1,zYFf,NoAdj,1.54,0.175,0.65,0,0,61.6
21111924310021011,2111192431002101,Kainu_2a.1,4,1000.0,475.0,1000.0,0,5,2,160.6,149.1,46.6,43.7,Rh,1000.0,0,150.0,150.0,0.0,1,tzLw,NoAdj,0.91,0.15,0.275,0,1,60.6
21111924310021012,2111192431002101,Kainu_2a.1,4,1000.0,475.0,1000.0,0,5,2,160.6,149.1,46.6,43.7,Rh,1000.0,150.0,500.0,350.0,0.0,1,zLw,NoAdj,0.84,0.13,0.3,0,0,47.7
21111924310021013,2111192431002101,Kainu_2a.1,4,1000.0,475.0,1000.0,0,5,2,160.6,149.1,46.6,43.7,Rh,1000.0,500.0,1000.0,500.0,0.0,1,zYFf,NoAdj,1.54,0.035,0.75,0,0,59.9
21111924310031011,2111192431003101,Kainu_3a.1,4,1000.0,575.0,1000.0,0,5,2,169.9,159.4,51.4,48.7,Rh,1000.0,0,150.0,150.0,0.0,1,tzLw,NoAdj,0.91,0.15,0.275,0,1,60.6
21111924310031012,2111192431003101,Kainu_3a.1,4,1000.0,575.0,1000.0,0,5,2,169.9,159.4,51.4,48.7,Rh,1000.0,150.0,550.0,400.0,0.0,1,zLw,NoAdj,0.84,0.13,0.3,0,0,47.3
21111924310031013,2111192431003101,Kainu_3a.1,4,1000.0,575.0,1000.0,0,5,2,169.9,159.4,51.4,48.7,Rh,1000.0,550.0,775.0,225.0,0.0,1,zYFs,NoAdj,1.26,0.1,0.425,0,0,50.5
21111924310031014,2111192431003101,Kainu_3a.1,4,1000.0,575.0,1000.0,0,5,2,169.9,159.4,51.4,48.7,Rh,1000.0,775.0,1000.0,225.0,0.0,1,zYFf,NoAdj,1.54,0.03,0.775,0,0,62.4
21111926000011011,2111192600001101,Kaip_1a.1,2,1000.0,400.0,300.0,0,5,3,450.0,405.0,149.0,134.1,Rh,1000.0,0,175.0,175.0,0.0,1,tOhzL,NoAdj,0.54,0.2,0.225,3,1,86.4
21111926000011012,2111192600001101,Kaip_1a.1,2,1000.0,400.0,300.0,0,5,3,450.0,405.0,149.0,134.1,Rh,1000.0,175.0,1000.0,825.0,0.0,1,OhzL,NoAdj,0.54,0.2,0.225,3,0,86.4
21111926000021011,2111192600002101,Kaip_2a.1,2,1000.0,400.0,400.0,0,5,3,450.0,405.0,149.0,134.1,na,1000.0,0,125.0,125.0,0.0,0,tOh,NoAdj,0.27,0.02,0.035,3,1,86.4
